"block","mprec","pct_block"
"060971528011018","0410049",0.000001
"060971528011022","0410049",0.163381
"060971528011031","0410049",0.000002
"060971528011023","0410049",0.932715
"060971528011029","0410049",1
"060971528011030","0410049",1
"060971528014001","0410049",1
"060971528031001","0410049",0.000027
"060971528014019","0410049",0.000025
"060971528031002","0410049",0.000004
"060971523003017","0110011",0.000001
"060971523003028","0110011",1
"060971523003026","0110011",0.000005
"060971523003027","0110011",1
"060971518001001","0110011",0.000005
"060971524022015","0410048",1
"060971524022006","0410048",1
"060971524022019","0410048",0.219345
"060971524022020","0410048",0.924937
"060971524022022","0410048",1
"060971524022023","0410048",1
"060971524022024","0410048",1
"060971524022025","0410048",1
"060971524022026","0410048",1
"060971527022013","0410048",0.629504
"060971524022030","0410048",1
"060971528011019","0410048",0.000001
"060971528011018","0410048",1
"060971527022014","0410048",1
"060971524022031","0410048",0.000008
"060971521001001","0410048",0.000001
"060971524022021","0410048",0.553615
"060971528011031","0410048",1
"060971521001000","0410048",0.000004
"060971521001008","0410048",0.507481
"060971528031000","0410048",0.000001
"060971506111001","0200132",0.003538
"060971506111000","0200132",1
"060971506111001","0200132",0.996462
"060971506111004","0200132",0.000001
"060971506111006","0200132",0.000003
"060971518001006","0110010",0.000002
"060971520002001","0110010",0.000033
"060971518004004","0110010",0.000003
"060971520002000","0110010",1
"060971518004006","0110010",0.000001
"060971506034001","0200131",0.000031
"060971506034000","0200131",1
"060971506073000","0200131",0.000001
"060971506121000","0200131",1
"060971522033000","0110013",0.000022
"060971518001003","0110013",1
"060971518001005","0110013",1
"060971518001008","0110013",0.000001
"060971523003023","0110012",0.000001
"060971523003024","0110012",0.000001
"060971523003025","0110012",0.000001
"060971523003026","0110012",1
"060971522031014","0110012",0.000025
"060971522031015","0110012",0.000005
"060971518001001","0110012",0.000013
"060971522031015","0110015",0.000010
"060971522031016","0110015",0.000001
"060971522033000","0110015",1
"060971518001005","0110015",0.000021
"060971522031016","0110014",0.000001
"060971522033000","0110014",0.000018
"060971522033005","0110014",0.000001
"060971522033003","0110014",1
"060971522033004","0110014",0.000004
"060971522033002","0110014",1
"060971522033001","0110014",1
"060971518001006","0110014",0.000046
"060971522033006","0110014",0.000001
"060971522033014","0110014",0.000003
"060971522033015","0110014",1
"060971522033016","0110014",1
"060971520002004","0110014",0.000005
"060971520002002","0110014",1
"060971520002001","0110014",1
"060971520002020","0110014",0.000001
"060971515061010","0110017",0.000005
"060971515061011","0110017",1
"060971514032000","0110017",0.000003
"060971515061012","0110017",0.000001
"060971515061015","0110017",1
"060971515061016","0110017",0.000001
"060971514032006","0110017",0.000005
"060971535021004","0500049",1
"060971535021003","0500049",0.778218
"060971534044003","0500049",0.000001
"060971535024000","0500049",0.000029
"060971523003026","0110016",0.000028
"060971518001001","0110016",0.610464
"060971518001004","0110016",1
"060971518001002","0110016",1
"060971518001005","0110016",0.000004
"060971518001011","0110016",0.000001
"060971518001010","0110016",0.000001
"060971524022029","0410041",1
"060971537082011","0500048",0.038765
"060971543061023","0500048",1
"060971543061025","0500048",1
"060971543061019","0500048",1
"060971543061018","0500048",1
"060971543061022","0500048",1
"060971543061017","0500048",1
"060971543061011","0500048",1
"060971543061015","0500048",1
"060971543061020","0500048",1
"060971543061036","0500048",1
"060971543061035","0500048",1
"060971543061031","0500048",1
"060971543061014","0500048",1
"060971543061012","0500048",1
"060971543061033","0500048",1
"060971543061032","0500048",1
"060971543061028","0500048",1
"060971543061021","0500048",1
"060971543061008","0500048",1
"060971543061009","0500048",1
"060971543061013","0500048",1
"060971543061007","0500048",1
"060971543061034","0500048",1
"060971543061000","0500048",0.020024
"060971543061006","0500048",0.073408
"060971543061005","0500048",0.636139
"060971543061030","0500048",0.978005
"060971524012014","0410040",0.018160
"060971524012030","0410040",0.002389
"060971524012019","0410040",0.000037
"060971524011005","0410040",0.000001
"060971524011002","0410040",0.000006
"060971528011024","0410043",0.000002
"060971521001008","0410043",0.492163
"060971528031001","0410043",1
"060971528031000","0410043",1
"060971528031007","0410043",0.000002
"060971536022012","0500283",0.000047
"060971536022015","0500283",0.746088
"060971536022014","0500283",0.000105
"060971528011023","0410042",0.067282
"060971528011025","0410042",1
"060971528011027","0410042",1
"060971528011026","0410042",1
"060971528011028","0410042",1
"060971528011024","0410042",1
"060971521001008","0410045",0.000001
"060971528031000","0410045",0.000002
"060971528031007","0410045",1
"060971528031006","0410045",1
"060971521001009","0410045",0.125207
"060971521001010","0410045",0.000001
"060971536022013","0500282",0.000004
"060971536022012","0500282",0.969102
"060971536022015","0500282",0.017775
"060971528011023","0410044",0.000002
"060971528011030","0410044",0.000001
"060971528014001","0410044",0.000002
"060971528011024","0410044",0.000001
"060971528031006","0410044",0.000001
"060971528031004","0410044",1
"060971528031002","0410044",1
"060971528031009","0410044",0.000001
"060971528031005","0410044",1
"060971528031003","0410044",0.985098
"060971528031011","0410044",0.003248
"060971528041002","0410044",0.000001
"060971528032002","0410044",0.000004
"060971536012015","0500285",0.000205
"060971536012009","0500285",0.000001
"060971536012015","0500285",0.999743
"060971536021004","0500285",0.000001
"060971536012023","0500285",1
"060971534052004","0500285",0.000010
"060971536012015","0500285",0.000052
"060971536022012","0500284",0.030848
"060971536022015","0500284",0.236119
"060971530052001","0500287",0.002629
"060971530053025","0500287",1
"060971530052002","0500287",0.999648
"060971530052004","0500287",0.975654
"060971536011002","0500287",1
"060971530053026","0500287",1
"060971534051000","0500287",0.000001
"060971534061000","0500287",0.000001
"060971536023003","0500286",0.000011
"060971536023016","0500286",1
"060971536023014","0500286",0.175241
"060971536023014","0500286",0.000029
"060971534031011","0500041",0.000001
"060971534031012","0500041",1
"060971533012025","0500041",0.000003
"060971534031000","0500041",1
"060971534031002","0500041",0.000001
"060971534031001","0500041",1
"060971534031008","0500041",1
"060971534031014","0500041",1
"060971534031010","0500041",0.000003
"060971534031009","0500041",1
"060971534031006","0500041",1
"060971534031007","0500041",1
"060971533012024","0500040",0.000001
"060971534032014","0500040",0.590647
"060971534031002","0500040",1
"060971534031001","0500040",0.000009
"060971534031007","0500040",0.000002
"060971530053005","0500289",0.000005
"060971530053011","0500289",0.000606
"060971530053008","0500289",0.911365
"060971536011000","0500289",0.000001
"060971530053009","0500289",1
"060971530053010","0500289",1
"060971530052001","0500289",0.000015
"060971536011002","0500289",0.000007
"060971530053008","0500288",0.041375
"060971530051005","0500288",0.000001
"060971530051004","0500288",0.000002
"060971530052003","0500288",0.000018
"060971530052001","0500288",0.979109
"060971530052002","0500288",0.000352
"060971530052004","0500288",0.024346
"060971530053026","0500288",0.000001
"060971530052007","0500288",1
"060971530052005","0500288",1
"060971535023010","0500043",1
"060971535024004","0500043",0.187711
"060971538101022","0500042",0.000001
"060971538101030","0500042",0.050467
"060971514053009","0500045",0.104451
"060971532023000","0500045",0.852353
"060971532023003","0500045",1
"060971514053010","0500045",0.315581
"060971532023004","0500045",1
"060971532023001","0500045",0.125757
"060971532023005","0500044",0.999995
"060971533012022","0500044",1
"060971533012015","0500044",1
"060971533012019","0500044",1
"060971533012032","0500044",1
"060971533012033","0500044",1
"060971533012031","0500044",0.000009
"060971533012030","0500044",0.069810
"060971535011000","0500044",0.003527
"060971532023005","0500044",0.000004
"060971543061006","0500047",0.320478
"060971537082008","0500046",0.000001
"060971537082012","0500046",0.000003
"060971537082011","0500046",0.307709
"060971537082019","0500046",0.000003
"060971518001011","0110008",0.000001
"060971518001014","0110008",1
"060971518001010","0110008",1
"060971518001013","0110008",1
"060971518003001","0110008",1
"060971518003012","0110008",0.000001
"060971518003002","0110008",0.000001
"060971518003014","0110008",1
"060971518003011","0110008",0.000001
"060971518003010","0110008",1
"060971518003009","0110008",0.000003
"060971518003007","0110008",0.709936
"060971518003008","0110008",1
"060971518005015","0110008",0.000001
"060971517012009","0110008",0.000037
"060971518004001","0110008",0.000001
"060971518004000","0110008",1
"060971518004010","0110008",0.000019
"060971518004006","0110007",0.000059
"060971518004001","0110007",0.000561
"060971518004007","0110007",0.000001
"060971518001003","0110007",0.000001
"060971518001009","0110007",1
"060971518001010","0110007",0.000001
"060971518001008","0110007",1
"060971518001016","0110007",1
"060971518001007","0110007",1
"060971522033001","0110007",0.000001
"060971518001015","0110007",1
"060971518001006","0110007",1
"060971518001017","0110007",1
"060971518001018","0110007",1
"060971518001019","0110007",1
"060971518003004","0110007",1
"060971518003003","0110007",1
"060971518004003","0110007",1
"060971518003006","0110007",1
"060971518004004","0110007",1
"060971518003005","0110007",1
"060971518004002","0110007",1
"060971518004001","0110007",0.140328
"060971518004005","0110007",1
"060971518004000","0110007",0.000001
"060971518004006","0110007",0.999932
"060971518004007","0110007",0.000002
"060971524012013","0400004",0.041348
"060971524011023","0400004",0.000001
"060971534042006","0500081",0.000002
"060971534041004","0500081",0.000001
"060971534042008","0500081",1
"060971534042009","0500081",0.038517
"060971534042007","0500081",1
"060971534043005","0500081",0.000001
"060971534043006","0500081",0.991455
"060971534043009","0500081",1
"060971534043007","0500081",0.953429
"060971534041007","0500081",0.000005
"060971518004002","0110009",0.000003
"060971518004001","0110009",0.859110
"060971518004005","0110009",0.000019
"060971518004006","0110009",0.000004
"060971518004007","0110009",1
"060971518004009","0110009",1
"060971518004008","0110009",1
"060971518004010","0110009",0.000040
"060971518004015","0110009",1
"060971518004016","0110009",1
"060971518004013","0110009",1
"060971518004011","0110009",1
"060971518004014","0110009",1
"060971518004020","0110009",1
"060971518004012","0110009",1
"060971515061010","0110009",0.000003
"060971518004021","0110009",1
"060971519002000","0110009",0.000001
"060971519002001","0110009",0.000014
"060971518004017","0110009",0.999920
"060971518004019","0110009",1
"060971514032000","0110009",0.000004
"060971518004018","0110009",1
"060971524012014","0400003",0.000195
"060971524012019","0400003",1
"060971524011013","0400003",0.002442
"060971524011005","0400003",0.000173
"060971523002002","0400006",0.000002
"060971523002005","0400006",1
"060971534043006","0500080",0.000005
"060971534043008","0500080",1
"060971524011006","0410036",1
"060971534041003","0500083",1
"060971534041005","0500083",1
"060971534041006","0500083",0.000005
"060971524012020","0400005",0.000016
"060971524012022","0400005",1
"060971523003023","0410035",1
"060971523003022","0410035",0.000001
"060971523003024","0410035",1
"060971523003017","0410035",0.000011
"060971523003025","0410035",1
"060971523003026","0410035",0.000015
"060971524011009","0400008",0.934064
"060971524011011","0400008",0.000030
"060971523003001","0400008",0.000003
"060971524011010","0400008",0.000016
"060971523003000","0400008",0.000002
"060971534041000","0500082",0.000031
"060971534041004","0500082",1
"060971524011024","0410038",0.000002
"060971523003003","0410038",0.000005
"060971523002001","0410038",0.000001
"060971523002000","0410038",1
"060971523003007","0410038",0.000144
"060971523003005","0410038",0.000001
"060971523002002","0400007",0.000001
"060971523002019","0400007",0.000036
"060971523002004","0400007",1
"060971523002007","0400007",1
"060971523002020","0400007",1
"060971515033003","0110000",0.000004
"060971517011016","0110000",0.395850
"060971515043005","0110000",0.000001
"060971517011019","0110000",0.408742
"060971517012013","0110000",0.000003
